8.399999999999999689e-01,6.503481864929199219e-01,7.379413843154907227e-01,8.426151871681213379e-01,8.065249323844909668e-01
8.499999999999999778e-01,6.580899357795715332e-01,7.453570365905761719e-01,8.493146300315856934e-01,8.129531145095825195e-01
8.599999999999999867e-01,6.658319830894470215e-01,7.527725696563720703e-01,8.560140728950500488e-01,8.193812966346740723e-01
8.699999999999999956e-01,6.735739111900329590e-01,7.601881027221679688e-01,8.627135157585144043e-01,8.258095979690551758e-01
8.800000000000000044e-01,6.813156604766845703e-01,7.676035761833190918e-01,8.694127202033996582e-01,8.322374820709228516e-01
8.900000000000000133e-01,6.890577077865600586e-01,7.750192284584045410e-01,8.761121630668640137e-01,8.386656641960144043e-01
9.000000000000000222e-01,6.967995166778564453e-01,7.824347019195556641e-01,8.828116059303283691e-01,8.450937867164611816e-01
9.100000000000000311e-01,7.045423984527587891e-01,7.898563146591186523e-01,8.895082473754882812e-01,8.515303134918212891e-01
9.200000000000000400e-01,7.122876644134521484e-01,7.972944974899291992e-01,8.961975574493408203e-01,8.579886555671691895e-01
9.300000000000000488e-01,7.200536131858825684e-01,8.047434091567993164e-01,9.028959870338439941e-01,8.644589781761169434e-01
9.400000000000000577e-01,7.278282642364501953e-01,8.121969103813171387e-01,9.095981717109680176e-01,8.709346055984497070e-01
9.500000000000000666e-01,7.356047034263610840e-01,8.196521997451782227e-01,9.163012504577636719e-01,8.774144053459167480e-01
9.599999999999999645e-01,7.433971166610717773e-01,8.271223306655883789e-01,9.230144023895263672e-01,8.839293718338012695e-01
9.699999999999999734e-01,7.511896491050720215e-01,8.345924019813537598e-01,9.297273159027099609e-01,8.904440999031066895e-01
9.799999999999999822e-01,7.589820623397827148e-01,8.420624136924743652e-01,9.364403486251831055e-01,8.969589471817016602e-01
9.899999999999999911e-01,7.667832970619201660e-01,8.495315313339233398e-01,9.431524276733398438e-01,9.034764170646667480e-01
