4.899999999999999911e-01,4.031749665737152100e-01,5.079327821731567383e-01,6.664869189262390137e-01,6.654861569404602051e-01
5.000000000000000000e-01,4.118634462356567383e-01,5.154663324356079102e-01,6.746577620506286621e-01,6.728086471557617188e-01
5.100000000000000089e-01,4.205518662929534912e-01,5.230000615119934082e-01,6.828284859657287598e-01,6.801311373710632324e-01
5.200000000000000178e-01,4.292403459548950195e-01,5.305336713790893555e-01,6.909994482994079590e-01,6.874535083770751953e-01
5.300000000000000266e-01,4.379288256168365479e-01,5.380672812461853027e-01,6.991702914237976074e-01,6.947758793830871582e-01
5.400000000000000355e-01,4.466174244880676270e-01,5.456009507179260254e-01,7.073410153388977051e-01,7.020983695983886719e-01
5.500000000000000444e-01,4.553058147430419922e-01,5.531346797943115234e-01,7.155117392539978027e-01,7.094208598136901855e-01
5.600000000000000533e-01,4.639943540096282959e-01,5.606683492660522461e-01,7.236827611923217773e-01,7.167433500289916992e-01
5.700000000000000622e-01,4.726828932762145996e-01,5.682019591331481934e-01,7.318533658981323242e-01,7.240657806396484375e-01
5.799999999999999600e-01,4.813713133335113525e-01,5.757356286048889160e-01,7.400241494178771973e-01,7.313882708549499512e-01
5.899999999999999689e-01,4.900896251201629639e-01,5.832998156547546387e-01,7.481563091278076172e-01,7.386787533760070801e-01
5.999999999999999778e-01,4.988979399204254150e-01,5.909557938575744629e-01,7.561717629432678223e-01,7.458727359771728516e-01
6.099999999999999867e-01,5.077062845230102539e-01,5.986119508743286133e-01,7.641873359680175781e-01,7.530668973922729492e-01
6.199999999999999956e-01,5.165146589279174805e-01,6.062679886817932129e-01,7.722029089927673340e-01,7.602608799934387207e-01
6.300000000000000044e-01,5.253229737281799316e-01,6.139240860939025879e-01,7.802183032035827637e-01,7.674549818038940430e-01
6.400000000000000133e-01,5.341313481330871582e-01,6.215800642967224121e-01,7.882337570190429688e-01,7.746490240097045898e-01
6.500000000000000222e-01,5.429396629333496094e-01,6.292362213134765625e-01,7.962492108345031738e-01,7.818430066108703613e-01
6.600000000000000311e-01,5.517479181289672852e-01,6.368922591209411621e-01,8.042646050453186035e-01,7.890371084213256836e-01
6.700000000000000400e-01,5.605562925338745117e-01,6.445483565330505371e-01,8.122802376747131348e-01,7.962310910224914551e-01
6.800000000000000488e-01,5.693646073341369629e-01,6.522045135498046875e-01,8.202956318855285645e-01,8.034253120422363281e-01
6.900000000000000577e-01,5.781728625297546387e-01,6.598604917526245117e-01,8.283110857009887695e-01,8.106192946434020996e-01
7.000000000000000666e-01,5.869812965393066406e-01,6.675165891647338867e-01,8.363266587257385254e-01,8.178133368492126465e-01
7.099999999999999645e-01,5.957896709442138672e-01,6.751727461814880371e-01,8.443421721458435059e-01,8.250073790550231934e-01
7.199999999999999734e-01,6.045979261398315430e-01,6.828287839889526367e-01,8.523576259613037109e-01,8.322016000747680664e-01
7.299999999999999822e-01,6.134064197540283203e-01,6.904850006103515625e-01,8.603731393814086914e-01,8.393955826759338379e-01
7.399999999999999911e-01,6.222146153450012207e-01,6.981410384178161621e-01,8.683887124061584473e-01,8.465896248817443848e-01
7.500000000000000000e-01,6.310229897499084473e-01,7.057970166206359863e-01,8.764039874076843262e-01,8.537835478782653809e-01
7.600000000000000089e-01,6.398312449455261230e-01,7.134529948234558105e-01,8.844195008277893066e-01,8.609777688980102539e-01
7.700000000000000178e-01,6.486396789550781250e-01,7.211090922355651855e-01,8.924349546432495117e-01,8.681716918945312500e-01
7.800000000000000266e-01,6.574479341506958008e-01,7.287651896476745605e-01,9.004504680633544922e-01,8.753657341003417969e-01
7.900000000000000355e-01,6.662563085556030273e-01,7.364213466644287109e-01,9.084658622741699219e-01,8.825599551200866699e-01
8.000000000000000444e-01,6.750646233558654785e-01,7.440774440765380859e-01,9.164814352989196777e-01,8.897538781166076660e-01
8.100000000000000533e-01,6.838728189468383789e-01,7.517334818840026855e-01,9.244968891143798828e-01,8.969479203224182129e-01
8.200000000000000622e-01,6.926813125610351562e-01,7.593895792961120605e-01,9.325123429298400879e-01,9.041422009468078613e-01
8.300000000000000711e-01,7.014895081520080566e-01,7.670456171035766602e-01,9.405277967453002930e-01,9.113358855247497559e-01
8.399999999999999689e-01,7.102979421615600586e-01,7.747017741203308105e-01,9.485433101654052734e-01,9.185301661491394043e-01
8.499999999999999778e-01,7.191062569618225098e-01,7.823577523231506348e-01,9.565588235855102539e-01,9.257241487503051758e-01
8.599999999999999867e-01,7.279145717620849609e-01,7.900137901306152344e-01,9.645742774009704590e-01,9.329181909561157227e-01
8.699999999999999956e-01,7.367229461669921875e-01,7.976700067520141602e-01,9.725897908210754395e-01,9.401122927665710449e-01
8.800000000000000044e-01,7.455313205718994141e-01,8.053259849548339844e-01,9.806053042411804199e-01,9.473063349723815918e-01
8.900000000000000133e-01,7.543308138847351074e-01,8.129876852035522461e-01,9.886149764060974121e-01,9.545075893402099609e-01
9.000000000000000222e-01,7.630095481872558594e-01,8.207272887229919434e-01,9.965447187423706055e-01,9.618083238601684570e-01
9.100000000000000311e-01,7.716882824897766113e-01,8.284670114517211914e-01,1.004474639892578125e+00,9.691091179847717285e-01
9.200000000000000400e-01,7.803670167922973633e-01,8.362066745758056641e-01,1.012404441833496094e+00,9.764097929000854492e-01
9.300000000000000488e-01,7.890457510948181152e-01,8.439462780952453613e-01,1.020334243774414062e+00,9.837104082107543945e-01
9.400000000000000577e-01,7.977308034896850586e-01,8.516991138458251953e-01,1.028256893157958984e+00,9.910071492195129395e-01
9.500000000000000666e-01,8.064169883728027344e-01,8.594547510147094727e-01,1.036177635192871094e+00,9.983030557632446289e-01
9.599999999999999645e-01,8.151030540466308594e-01,8.672101497650146484e-01,1.044098734855651855e+00,1.005598664283752441e+00
9.699999999999999734e-01,8.237892985343933105e-01,8.749659657478332520e-01,1.052019596099853516e+00,1.012894511222839355e+00
9.799999999999999822e-01,8.324754238128662109e-01,8.827214837074279785e-01,1.059940576553344727e+00,1.020190119743347168e+00
9.899999999999999911e-01,8.411616683006286621e-01,8.904770612716674805e-01,1.067861557006835938e+00,1.027486085891723633e+00
